instance,cost_agreement,cplex_status,dlx_status,cplex_cost,dlx_cost,cplex_sets,dlx_sets,cplex_runs,dlx_runs,cplex_prep_median_s,dlx_prep_median_s,cplex_core_median_s,dlx_core_median_s,cplex_total_after_read_median_s,dlx_total_after_read_median_s,dlx_speedup_total_x,cplex_process_median_s,dlx_process_median_s,dlx_speedup_process_x,cplex_max_rss_median_kb,dlx_max_rss_median_kb,cplex_nodes_median,dlx_nodes_median
scpa1,MATCH_INCUMBENT,Optimal,TimeLimit,253,253,67,67,1,1,0.009938854,0.089373300,1.637212569,3000.001183040,1.647151423,3000.090556340,0.001,1.664796829,3000.109759092,0.001,29528.0,4432.0,34.0,1399068672.0
