instance,repetition,position,solver,exit_code,status,cost,sets,preparation_wall_s,core_wall_s,total_after_read_wall_s,preparation_cpu_s,core_cpu_s,total_after_read_cpu_s,process_wall_s,process_user_s,process_system_s,max_rss_kb,nodes,best_bound,gap_percent,solution_valid,log_file
"scpa1","1","1","cplex","0","Optimal","253","67","0.009938854","1.637212569","1.647151423","0.005465000","0.817783000","0.823248000","1.664796829","0.81","0.01","29528","34","253","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_193943_131125/logs/scpa1_rep01_pos1_cplex.log"
"scpa1","1","2","dlx","0","TimeLimit","253","67","0.089373300","3000.001183040","3000.090556340","0.044390000","1499.837556000","1499.881946000","3000.109759092","1499.57","0.31","4432","1399068672","246.4279","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_193943_131125/logs/scpa1_rep01_pos2_dlx.log"
