instance,repetition,position,solver,exit_code,status,cost,sets,preparation_wall_s,core_wall_s,total_after_read_wall_s,preparation_cpu_s,core_cpu_s,total_after_read_cpu_s,process_wall_s,process_user_s,process_system_s,max_rss_kb,nodes,best_bound,gap_percent,solution_valid,log_file
"scp49","1","1","cplex","0","Optimal","641","61","0.001541523","0.021154161","0.022695684","0.001542000","0.021156000","0.022698000","0.028223038","0.01","0.00","21300","0","641","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp49_rep01_pos1_cplex.log"
"scp49","1","2","dlx","0","Optimal","641","61","0.007053852","0.108326475","0.115380327","0.007052000","0.108318000","0.115370000","0.120832205","0.11","0.00","3828","156430","638.2731","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp49_rep01_pos2_dlx.log"
"scp49","2","1","dlx","0","Optimal","641","61","0.008379711","0.128926117","0.137305828","0.008379000","0.128945000","0.137324000","0.142305851","0.13","0.00","3988","156430","638.2731","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp49_rep02_pos1_dlx.log"
"scp49","2","2","cplex","0","Optimal","641","61","0.001601620","0.026527464","0.028129084","0.001601000","0.026529000","0.028130000","0.034267902","0.02","0.00","21264","0","641","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp49_rep02_pos2_cplex.log"
"scp49","3","1","cplex","0","Optimal","641","61","0.001378893","0.021120840","0.022499733","0.001378000","0.021124000","0.022502000","0.027847052","0.02","0.00","21412","0","641","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp49_rep03_pos1_cplex.log"
"scp49","3","2","dlx","0","Optimal","641","61","0.009363592","0.136441799","0.145805391","0.009362000","0.136444000","0.145806000","0.151156902","0.14","0.00","3916","156430","638.2731","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp49_rep03_pos2_dlx.log"
"scp49","4","1","dlx","0","Optimal","641","61","0.011272728","0.104548747","0.115821475","0.011273000","0.104546000","0.115819000","0.121665955","0.11","0.00","3916","156430","638.2731","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp49_rep04_pos1_dlx.log"
"scp49","4","2","cplex","0","Optimal","641","61","0.002399026","0.027667648","0.030066674","0.002398000","0.027670000","0.030068000","0.036834002","0.02","0.00","21672","0","641","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp49_rep04_pos2_cplex.log"
"scp49","5","1","cplex","0","Optimal","641","61","0.002297261","0.023331062","0.025628323","0.002297000","0.023333000","0.025630000","0.032672882","0.03","0.00","21356","0","641","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp49_rep05_pos1_cplex.log"
"scp49","5","2","dlx","0","Optimal","641","61","0.007602401","0.103088325","0.110690726","0.007602000","0.103092000","0.110694000","0.115487814","0.10","0.00","3784","156430","638.2731","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp49_rep05_pos2_dlx.log"
"scp51","1","1","dlx","0","Optimal","253","62","0.017427727","1.130444712","1.147872439","0.017426000","1.130409000","1.147835000","1.152621984","1.15","0.00","4148","1148872","251.2054","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp51_rep01_pos1_dlx.log"
"scp51","1","2","cplex","0","Optimal","253","62","0.003484494","0.048349109","0.051833603","0.003485000","0.048351000","0.051836000","0.060578108","0.05","0.00","23900","0","253","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp51_rep01_pos2_cplex.log"
"scp51","2","1","cplex","0","Optimal","253","62","0.002153884","0.046089485","0.048243369","0.002154000","0.046092000","0.048246000","0.054986000","0.04","0.00","24164","0","253","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp51_rep02_pos1_cplex.log"
"scp51","2","2","dlx","0","Optimal","253","62","0.034062331","1.096959747","1.131022078","0.034063000","1.096928000","1.130991000","1.135535002","1.13","0.00","4360","1148872","251.2054","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp51_rep02_pos2_dlx.log"
"scp51","3","1","dlx","0","Optimal","253","62","0.020057073","1.162365766","1.182422839","0.020056000","1.162223000","1.182279000","1.186717033","1.18","0.00","4244","1148872","251.2054","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp51_rep03_pos1_dlx.log"
"scp51","3","2","cplex","0","Optimal","253","62","0.003492417","0.036048448","0.039540865","0.003492000","0.036051000","0.039543000","0.045264006","0.03","0.00","23848","0","253","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp51_rep03_pos2_cplex.log"
"scp51","4","1","cplex","0","Optimal","253","62","0.003153747","0.035003429","0.038157176","0.003154000","0.035005000","0.038159000","0.044408083","0.04","0.00","24236","0","253","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp51_rep04_pos1_cplex.log"
"scp51","4","2","dlx","0","Optimal","253","62","0.017229889","1.129849604","1.147079493","0.017229000","1.129795000","1.147024000","1.154073954","1.15","0.00","4136","1148872","251.2054","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp51_rep04_pos2_dlx.log"
"scp51","5","1","dlx","0","Optimal","253","62","0.020722824","1.125846066","1.146568890","0.020723000","1.125820000","1.146543000","1.152606010","1.14","0.00","4256","1148872","251.2054","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp51_rep05_pos1_dlx.log"
"scp51","5","2","cplex","0","Optimal","253","62","0.002616709","0.039031931","0.041648640","0.002616000","0.038983000","0.041599000","0.047722101","0.03","0.00","23936","0","253","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp51_rep05_pos2_cplex.log"
"scp52","1","1","cplex","0","Optimal","302","58","0.002045452","0.064596097","0.066641549","0.002045000","0.064598000","0.066643000","0.073331118","0.06","0.00","24140","0","302","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp52_rep01_pos1_cplex.log"
"scp52","1","2","dlx","0","Optimal","302","58","0.025087162","1.323625641","1.348712803","0.025085000","1.323564000","1.348649000","1.354689837","1.35","0.00","4084","1112511","299.6628","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp52_rep01_pos2_dlx.log"
"scp52","2","1","dlx","0","Optimal","302","58","0.018034790","1.326607656","1.344642446","0.017936000","1.326231000","1.344167000","1.349288940","1.34","0.00","4256","1112511","299.6628","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp52_rep02_pos1_dlx.log"
"scp52","2","2","cplex","0","Optimal","302","58","0.004632581","0.067923415","0.072555996","0.004633000","0.067918000","0.072551000","0.080358028","0.07","0.00","24588","0","302","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp52_rep02_pos2_cplex.log"
"scp52","3","1","cplex","0","Optimal","302","58","0.002917913","0.063728557","0.066646470","0.002918000","0.063731000","0.066649000","0.074433804","0.06","0.00","24576","0","302","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp52_rep03_pos1_cplex.log"
"scp52","3","2","dlx","0","Optimal","302","58","0.020353996","1.287267977","1.307621973","0.020362000","1.287215000","1.307577000","1.312325001","1.30","0.00","4084","1112511","299.6628","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp52_rep03_pos2_dlx.log"
"scp52","4","1","dlx","0","Optimal","302","58","0.018658066","1.425529881","1.444187947","0.018658000","1.425398000","1.444056000","1.449316978","1.44","0.00","4284","1112511","299.6628","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp52_rep04_pos1_dlx.log"
"scp52","4","2","cplex","0","Optimal","302","58","0.002273718","0.061963019","0.064236737","0.002270000","0.061965000","0.064235000","0.072017193","0.06","0.00","24604","0","302","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp52_rep04_pos2_cplex.log"
"scp52","5","1","cplex","0","Optimal","302","58","0.002133278","0.056697887","0.058831165","0.002133000","0.056700000","0.058833000","0.065426111","0.06","0.00","24436","0","302","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp52_rep05_pos1_cplex.log"
"scp52","5","2","dlx","0","Optimal","302","58","0.019530919","1.307272234","1.326803153","0.019530000","1.307005000","1.326535000","1.332201958","1.33","0.00","4136","1112511","299.6628","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp52_rep05_pos2_dlx.log"
"scp53","1","1","dlx","0","Optimal","226","55","0.012698126","0.000047671","0.012745797","0.012697000","0.000048000","0.012745000","0.017153025","0.01","0.00","4124","56","226.0000","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp53_rep01_pos1_dlx.log"
"scp53","1","2","cplex","0","Optimal","226","56","0.002718129","0.017214754","0.019932883","0.002717000","0.017217000","0.019934000","0.027812004","0.01","0.01","21636","0","226","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp53_rep01_pos2_cplex.log"
"scp53","2","1","cplex","0","Optimal","226","56","0.002187159","0.018939344","0.021126503","0.002186000","0.018941000","0.021127000","0.026955843","0.02","0.00","21628","0","226","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp53_rep02_pos1_cplex.log"
"scp53","2","2","dlx","0","Optimal","226","55","0.016180764","0.000065639","0.016246403","0.016181000","0.000066000","0.016247000","0.020611048","0.01","0.00","4140","56","226.0000","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp53_rep02_pos2_dlx.log"
"scp53","3","1","dlx","0","Optimal","226","55","0.027315675","0.000050305","0.027365980","0.027316000","0.000051000","0.027367000","0.031815052","0.02","0.00","4048","56","226.0000","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp53_rep03_pos1_dlx.log"
"scp53","3","2","cplex","0","Optimal","226","56","0.002143116","0.031210832","0.033353948","0.002143000","0.031207000","0.033350000","0.040192842","0.02","0.00","21224","0","226","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp53_rep03_pos2_cplex.log"
"scp53","4","1","cplex","0","Optimal","226","56","0.003828643","0.021957085","0.025785728","0.003830000","0.021959000","0.025789000","0.033310890","0.02","0.00","21212","0","226","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp53_rep04_pos1_cplex.log"
"scp53","4","2","dlx","0","Optimal","226","55","0.020618225","0.000065249","0.020683474","0.020617000","0.000065000","0.020682000","0.026380062","0.02","0.00","4136","56","226.0000","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp53_rep04_pos2_dlx.log"
"scp53","5","1","dlx","0","Optimal","226","55","0.013341520","0.000051909","0.013393429","0.013328000","0.000052000","0.013380000","0.018528938","0.01","0.00","4244","56","226.0000","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp53_rep05_pos1_dlx.log"
"scp53","5","2","cplex","0","Optimal","226","56","0.015913069","0.016765916","0.032678985","0.015913000","0.016768000","0.032681000","0.039519072","0.02","0.01","20796","0","226","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp53_rep05_pos2_cplex.log"
"scp54","1","1","cplex","0","Optimal","242","66","0.002377229","0.024878231","0.027255460","0.002377000","0.024880000","0.027257000","0.033507109","0.02","0.00","23848","0","242","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp54_rep01_pos1_cplex.log"
"scp54","1","2","dlx","0","Optimal","242","66","0.017912390","0.023146428","0.041058818","0.017912000","0.023149000","0.041061000","0.047535896","0.04","0.00","4256","27450","240.5000","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp54_rep01_pos2_dlx.log"
"scp54","2","1","dlx","0","Optimal","242","66","0.013131553","0.020864884","0.033996437","0.013130000","0.020868000","0.033998000","0.039798021","0.03","0.00","4084","27450","240.5000","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp54_rep02_pos1_dlx.log"
"scp54","2","2","cplex","0","Optimal","242","66","0.002626286","0.026712405","0.029338691","0.002626000","0.026714000","0.029340000","0.035719872","0.02","0.00","23808","0","242","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp54_rep02_pos2_cplex.log"
"scp54","3","1","cplex","0","Optimal","242","66","0.004753970","0.050502986","0.055256956","0.004754000","0.050505000","0.055259000","0.063325882","0.04","0.01","23528","0","242","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp54_rep03_pos1_cplex.log"
"scp54","3","2","dlx","0","Optimal","242","66","0.040118317","0.032126054","0.072244371","0.040117000","0.032130000","0.072247000","0.086575031","0.07","0.00","4108","27450","240.5000","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp54_rep03_pos2_dlx.log"
"scp54","4","1","dlx","0","Optimal","242","66","0.016971071","0.023306633","0.040277704","0.016972000","0.023309000","0.040281000","0.045590878","0.04","0.00","3932","27450","240.5000","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp54_rep04_pos1_dlx.log"
"scp54","4","2","cplex","0","Optimal","242","66","0.003960021","0.033046794","0.037006815","0.003960000","0.033048000","0.037008000","0.044196129","0.03","0.00","23604","0","242","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp54_rep04_pos2_cplex.log"
"scp54","5","1","cplex","0","Optimal","242","66","0.004278380","0.033755281","0.038033661","0.004278000","0.033757000","0.038035000","0.047230959","0.03","0.00","23924","0","242","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp54_rep05_pos1_cplex.log"
"scp54","5","2","dlx","0","Optimal","242","66","0.013105580","0.022122721","0.035228301","0.013104000","0.022128000","0.035232000","0.040683985","0.03","0.00","4148","27450","240.5000","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp54_rep05_pos2_dlx.log"
"scp55","1","1","dlx","0","Optimal","211","60","0.020163700","0.000055832","0.020219532","0.020173000","0.000054000","0.020227000","0.026148081","0.01","0.00","4108","61","211.0000","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp55_rep01_pos1_dlx.log"
"scp55","1","2","cplex","0","Optimal","211","60","0.002345311","0.031882412","0.034227723","0.002345000","0.031885000","0.034230000","0.040780067","0.03","0.00","26204","0","211","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp55_rep01_pos2_cplex.log"
"scp55","2","1","cplex","0","Optimal","211","60","0.003170644","0.040286926","0.043457570","0.003171000","0.040290000","0.043461000","0.054563999","0.04","0.01","26280","0","211","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp55_rep02_pos1_cplex.log"
"scp55","2","2","dlx","0","Optimal","211","60","0.027141305","0.000052865","0.027194170","0.026809000","0.000053000","0.026862000","0.033419132","0.02","0.00","4096","61","211.0000","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp55_rep02_pos2_dlx.log"
"scp55","3","1","dlx","0","Optimal","211","60","0.022101086","0.000039304","0.022140390","0.022101000","0.000039000","0.022140000","0.027526855","0.02","0.00","4124","61","211.0000","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp55_rep03_pos1_dlx.log"
"scp55","3","2","cplex","0","Optimal","211","60","0.007006865","0.038155517","0.045162382","0.002622000","0.034113000","0.036735000","0.054054976","0.04","0.00","25832","0","211","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp55_rep03_pos2_cplex.log"
"scp55","4","1","cplex","0","Optimal","211","60","0.015138357","0.056606932","0.071745289","0.005963000","0.052782000","0.058745000","0.087579012","0.03","0.02","26108","0","211","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp55_rep04_pos1_cplex.log"
"scp55","4","2","dlx","0","Optimal","211","60","0.051229558","0.000052276","0.051281834","0.041890000","0.000052000","0.041942000","0.058816910","0.04","0.00","4284","61","211.0000","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp55_rep04_pos2_dlx.log"
"scp55","5","1","dlx","0","Optimal","211","60","0.026541088","0.000045699","0.026586787","0.026539000","0.000045000","0.026584000","0.032438040","0.02","0.00","4124","61","211.0000","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp55_rep05_pos1_dlx.log"
"scp55","5","2","cplex","0","Optimal","211","60","0.003259440","0.028784769","0.032044209","0.003255000","0.028787000","0.032042000","0.039699078","0.03","0.00","26012","0","211","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp55_rep05_pos2_cplex.log"
"scp56","1","1","cplex","0","Optimal","213","58","0.002178593","0.019549886","0.021728479","0.002177000","0.019552000","0.021729000","0.027407885","0.02","0.00","22520","0","213","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp56_rep01_pos1_cplex.log"
"scp56","1","2","dlx","0","Optimal","213","58","0.015737336","0.000067253","0.015804589","0.015738000","0.000067000","0.015805000","0.022486925","0.01","0.00","4108","59","212.5000","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp56_rep01_pos2_dlx.log"
"scp56","2","1","dlx","0","Optimal","213","58","0.032347108","0.000058057","0.032405165","0.032346000","0.000057000","0.032403000","0.037935972","0.03","0.00","4084","59","212.5000","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp56_rep02_pos1_dlx.log"
"scp56","2","2","cplex","0","Optimal","213","58","0.004171800","0.028295034","0.032466834","0.004170000","0.028296000","0.032466000","0.040738106","0.02","0.01","22168","0","213","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp56_rep02_pos2_cplex.log"
"scp56","3","1","cplex","0","Optimal","213","58","0.002087530","0.017245751","0.019333281","0.002087000","0.017247000","0.019334000","0.024783850","0.01","0.00","22124","0","213","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp56_rep03_pos1_cplex.log"
"scp56","3","2","dlx","0","Optimal","213","58","0.015464182","0.000062622","0.015526804","0.015464000","0.000063000","0.015527000","0.020447016","0.01","0.00","4280","59","212.5000","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp56_rep03_pos2_dlx.log"
"scp56","4","1","dlx","0","Optimal","213","58","0.014768422","0.000056166","0.014824588","0.014769000","0.000056000","0.014825000","0.019466877","0.01","0.00","4208","59","212.5000","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp56_rep04_pos1_dlx.log"
"scp56","4","2","cplex","0","Optimal","213","58","0.002682707","0.019375052","0.022057759","0.002680000","0.019377000","0.022057000","0.028823853","0.01","0.00","22144","0","213","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp56_rep04_pos2_cplex.log"
"scp56","5","1","cplex","0","Optimal","213","58","0.004069741","0.027516846","0.031586587","0.004070000","0.027519000","0.031589000","0.039691925","0.03","0.00","22500","0","213","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp56_rep05_pos1_cplex.log"
"scp56","5","2","dlx","0","Optimal","213","58","0.013550214","0.000054691","0.013604905","0.013550000","0.000054000","0.013604000","0.017773867","0.01","0.00","4136","59","212.5000","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp56_rep05_pos2_dlx.log"
"scp57","1","1","dlx","0","Optimal","293","64","0.015647810","0.005072782","0.020720592","0.015647000","0.005073000","0.020720000","0.025115013","0.02","0.00","4256","7826","291.7504","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp57_rep01_pos1_dlx.log"
"scp57","1","2","cplex","0","Optimal","293","64","0.003069719","0.024914404","0.027984123","0.003070000","0.024917000","0.027987000","0.033592939","0.03","0.00","24268","0","293","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp57_rep01_pos2_cplex.log"
"scp57","2","1","cplex","0","Optimal","293","64","0.002143212","0.029467219","0.031610431","0.002143000","0.029460000","0.031603000","0.037595034","0.03","0.00","23552","0","293","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp57_rep02_pos1_cplex.log"
"scp57","2","2","dlx","0","Optimal","293","64","0.017988015","0.005347411","0.023335426","0.017987000","0.005355000","0.023342000","0.028206825","0.02","0.00","4148","7826","291.7504","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp57_rep02_pos2_dlx.log"
"scp57","3","1","dlx","0","Optimal","293","64","0.016272303","0.004472902","0.020745205","0.016271000","0.004473000","0.020744000","0.035742998","0.02","0.00","4148","7826","291.7504","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp57_rep03_pos1_dlx.log"
"scp57","3","2","cplex","0","Optimal","293","64","0.003673585","0.031030919","0.034704504","0.003674000","0.031033000","0.034707000","0.041883945","0.02","0.01","23756","0","293","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp57_rep03_pos2_cplex.log"
"scp57","4","1","cplex","0","Optimal","293","64","0.002149401","0.032322693","0.034472094","0.002149000","0.032325000","0.034474000","0.040699959","0.03","0.00","23800","0","293","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp57_rep04_pos1_cplex.log"
"scp57","4","2","dlx","0","Optimal","293","64","0.015798977","0.005095936","0.020894913","0.015799000","0.005096000","0.020895000","0.025995970","0.02","0.00","4208","7826","291.7504","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp57_rep04_pos2_dlx.log"
"scp57","5","1","dlx","0","Optimal","293","64","0.015759847","0.005291845","0.021051692","0.015772000","0.005293000","0.021065000","0.026268005","0.02","0.00","4128","7826","291.7504","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp57_rep05_pos1_dlx.log"
"scp57","5","2","cplex","0","Optimal","293","64","0.004522479","0.033279336","0.037801815","0.004523000","0.033281000","0.037804000","0.045846939","0.02","0.01","24008","0","293","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp57_rep05_pos2_cplex.log"
"scp58","1","1","cplex","0","Optimal","288","62","0.002103805","0.031149654","0.033253459","0.002104000","0.031152000","0.033256000","0.038883924","0.03","0.00","22888","0","288","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp58_rep01_pos1_cplex.log"
