instance,cost_agreement,cplex_status,dlx_status,cplex_cost,dlx_cost,cplex_sets,dlx_sets,cplex_runs,dlx_runs,cplex_prep_median_s,dlx_prep_median_s,cplex_core_median_s,dlx_core_median_s,cplex_total_after_read_median_s,dlx_total_after_read_median_s,dlx_speedup_total_x,cplex_process_median_s,dlx_process_median_s,dlx_speedup_process_x,cplex_max_rss_median_kb,dlx_max_rss_median_kb,cplex_nodes_median,dlx_nodes_median
scpa1,MISMATCH,Optimal,TimeLimit,253,254,67,67,1,1,0.003249668,0.038838794,0.656988449,60.001112058,0.660238117,60.039950852,0.011,0.668445110,60.046252012,0.011,29728.0,4556.0,34.0,56981504.0
